Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Date
3368,44.0,Female,T-shirt,Clothing,48.0,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly,11/11/2023
3369,30.0,Female,Sandals,Footwear,25.0,Nebraska,M,Blue,Spring,4.8,No,Express,No,No,29,Bank Transfer,Every 3 Months,11/11/2023
3370,47.0,Female,Sweater,Clothing,51.0,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly,11/11/2023
3371,30.0,Female,Belt,Accessories,31.0,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46,Cash,Fortnightly,11/11/2023
3372,49.0,Female,Hoodie,Clothing,99.0,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28,PayPal,Annually,11/11/2023
3373,56.0,Female,Socks,Clothing,25.0,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months,11/11/2023
3374,70.0,Female,Sandals,Footwear,52.0,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months,11/11/2023
3375,22.0,Female,Blouse,Clothing,47.0,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually,11/11/2023
3376,51.0,Female,Boots,Footwear,98.0,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8,Credit Card,Annually,12/11/2023
3377,22.0,Female,Hat,Accessories,46.0,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly,12/11/2023
3378,37.0,Female,Shirt,Clothing,32.0,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly,12/11/2023
3379,49.0,Female,Shorts,Clothing,75.0,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly,12/11/2023
3380,61.0,Female,Handbag,Accessories,51.0,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40,Cash,Weekly,12/11/2023
3381,41.0,Female,Dress,Clothing,52.0,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6,PayPal,Every 3 Months,12/11/2023
3382,57.0,Female,Hat,Accessories,66.0,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly,12/11/2023
3383,34.0,Female,Sweater,Clothing,35.0,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly,12/11/2023
3384,27.0,Female,Coat,Outerwear,43.0,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,No,39,Venmo,Bi-Weekly,12/11/2023
3385,39.0,Female,Hoodie,Clothing,24.0,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly,12/11/2023
3386,62.0,Female,Jewelry,Accessories,83.0,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months,13/11/2023
3387,34.0,Female,T-shirt,Clothing,62.0,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly,13/11/2023
3388,53.0,Female,Pants,Clothing,78.0,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,13/11/2023
3389,35.0,Female,Sweater,Clothing,61.0,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly,13/11/2023
3390,38.0,Female,Pants,Clothing,57.0,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39,Venmo,Annually,13/11/2023
3391,32.0,Female,Socks,Clothing,70.0,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,No,38,PayPal,Annually,13/11/2023
3392,47.0,Female,Hoodie,Clothing,57.0,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,13/11/2023
3393,53.0,Female,Scarf,Accessories,74.0,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Bi-Weekly,13/11/2023
3394,60.0,Female,Dress,Clothing,90.0,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly,13/11/2023
3395,31.0,Female,Sandals,Footwear,98.0,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually,13/11/2023
3396,44.0,Female,Dress,Clothing,43.0,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months,13/11/2023
3397,29.0,Female,Pants,Clothing,37.0,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,No,5,PayPal,Quarterly,14/11/2023
3398,19.0,Female,Blouse,Clothing,38.0,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,13,Bank Transfer,Bi-Weekly,14/11/2023
3399,54.0,Female,Jeans,Clothing,60.0,Montana,L,Pink,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly,14/11/2023
3400,40.0,Female,Pants,Clothing,55.0,Montana,XL,Yellow,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually,14/11/2023
3401,39.0,Female,Sunglasses,Accessories,51.0,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly,14/11/2023
3402,44.0,Female,Backpack,Accessories,71.0,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly,14/11/2023
3403,22.0,Female,Hoodie,Clothing,61.0,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months,14/11/2023
3404,30.0,Female,Boots,Footwear,65.0,Illinois,M,Olive,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly,14/11/2023
3405,69.0,Female,Gloves,Accessories,34.0,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually,14/11/2023
3406,28.0,Female,Blouse,Clothing,87.0,Washington,M,White,Summer,4.2,No,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly,14/11/2023
3407,57.0,Female,Sweater,Clothing,79.0,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,No,24,Venmo,Quarterly,14/11/2023
3408,46.0,Female,Dress,Clothing,46.0,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly,15/11/2023
3409,48.0,Female,Socks,Clothing,72.0,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually,15/11/2023
3410,24.0,Female,Shirt,Clothing,93.0,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months,15/11/2023
3411,50.0,Female,Sandals,Footwear,76.0,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly,15/11/2023
3412,29.0,Female,Shoes,Footwear,56.0,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly,15/11/2023
3413,61.0,Female,Sandals,Footwear,83.0,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31,Venmo,Quarterly,15/11/2023
3414,34.0,Female,Gloves,Accessories,90.0,Delaware,XL,Black,Winter,2.5,No,Express,No,No,16,PayPal,Bi-Weekly,15/11/2023
3415,27.0,Female,Boots,Footwear,94.0,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3,Bank Transfer,Quarterly,15/11/2023
3416,38.0,Female,Blouse,Clothing,68.0,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15,Bank Transfer,Annually,15/11/2023
3417,25.0,Female,Sandals,Footwear,53.0,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,15/11/2023
3418,54.0,Female,Coat,Outerwear,35.0,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly,16/11/2023
3419,53.0,Female,Jacket,Outerwear,30.0,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually,16/11/2023
3420,23.0,Female,Jewelry,Accessories,26.0,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5,Venmo,Bi-Weekly,16/11/2023
3421,19.0,Female,Hat,Accessories,60.0,Kentucky,M,Purple,Winter,3.4,No,Express,No,No,35,PayPal,Bi-Weekly,16/11/2023
3422,57.0,Female,Shoes,Footwear,30.0,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27,PayPal,Weekly,16/11/2023
3423,19.0,Female,Coat,Outerwear,91.0,New York,L,Beige,Winter,3.2,No,Next Day Air,No,No,9,Venmo,Monthly,16/11/2023
3424,33.0,Female,Boots,Footwear,71.0,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly,16/11/2023
3425,33.0,Female,Scarf,Accessories,64.0,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly,16/11/2023
3426,38.0,Female,Hat,Accessories,54.0,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,16/11/2023
3427,47.0,Female,Socks,Clothing,35.0,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually,16/11/2023
3428,39.0,Female,T-shirt,Clothing,38.0,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually,16/11/2023
3429,32.0,Female,Jewelry,Accessories,69.0,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly,17/11/2023
3430,27.0,Female,Skirt,Clothing,96.0,Alaska,S,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly,17/11/2023
3431,67.0,Female,Socks,Clothing,73.0,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months,17/11/2023
3432,46.0,Female,Belt,Accessories,49.0,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20,Venmo,Annually,17/11/2023
3433,36.0,Female,Boots,Footwear,44.0,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months,17/11/2023
3434,62.0,Female,Socks,Clothing,93.0,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually,17/11/2023
3435,31.0,Female,Pants,Clothing,72.0,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly,17/11/2023
3436,68.0,Female,Socks,Clothing,91.0,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly,17/11/2023
3437,57.0,Female,Belt,Accessories,83.0,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly,17/11/2023
3438,22.0,Female,Jacket,Outerwear,62.0,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually,17/11/2023
3439,26.0,Female,Shirt,Clothing,71.0,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,No,33,Credit Card,Monthly,17/11/2023
3440,43.0,Female,Gloves,Accessories,93.0,Idaho,M,Gray,Summer,4.5,No,Express,No,No,25,Venmo,Quarterly,18/11/2023
3441,45.0,Female,Handbag,Accessories,63.0,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2,PayPal,Weekly,18/11/2023
3442,64.0,Female,Sweater,Clothing,96.0,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually,18/11/2023
3443,28.0,Female,Skirt,Clothing,78.0,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly,18/11/2023
3444,47.0,Female,Dress,Clothing,24.0,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,No,28,Cash,Bi-Weekly,18/11/2023
3445,53.0,Female,Pants,Clothing,63.0,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly,18/11/2023
3446,42.0,Female,Hat,Accessories,58.0,Florida,M,Magenta,Fall,4.9,No,Standard,No,No,3,Debit Card,Annually,18/11/2023
3447,51.0,Female,Boots,Footwear,55.0,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,20,Cash,Weekly,18/11/2023
3448,62.0,Female,Sandals,Footwear,58.0,Arkansas,M,Blue,Fall,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly,18/11/2023
3449,18.0,Female,Coat,Outerwear,28.0,Kentucky,S,Yellow,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly,18/11/2023
3450,48.0,Female,Blouse,Clothing,37.0,Kansas,M,Brown,Spring,4.5,No,Standard,No,No,35,Cash,Monthly,18/11/2023
3451,20.0,Female,Shorts,Clothing,78.0,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly,19/11/2023
3452,32.0,Female,Blouse,Clothing,73.0,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,No,13,Credit Card,Annually,19/11/2023
3453,26.0,Female,Jacket,Outerwear,20.0,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3,Venmo,Fortnightly,19/11/2023
3454,31.0,Female,Shirt,Clothing,60.0,Alabama,L,Pink,Winter,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly,19/11/2023
3455,55.0,Female,Handbag,Accessories,71.0,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly,19/11/2023
3456,49.0,Female,T-shirt,Clothing,89.0,Ohio,M,Orange,Fall,4.7,No,Standard,No,No,13,Venmo,Annually,19/11/2023
3457,42.0,Female,Hoodie,Clothing,53.0,Texas,M,Red,Fall,4.6,No,Express,No,No,21,Venmo,Monthly,19/11/2023
3458,64.0,Female,Jewelry,Accessories,87.0,Maryland,M,Gray,Summer,3.0,No,Express,No,No,29,Cash,Fortnightly,19/11/2023
3459,68.0,Female,Jewelry,Accessories,37.0,West Virginia,L,Violet,Spring,3.4,No,Standard,No,No,24,Venmo,Quarterly,19/11/2023
3460,68.0,Female,Hoodie,Clothing,37.0,Ohio,L,Green,Fall,3.8,No,Express,No,No,21,PayPal,Annually,19/11/2023
3461,41.0,Female,Scarf,Accessories,78.0,Indiana,M,Gold,Spring,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly,20/11/2023
3462,51.0,Female,Shoes,Footwear,23.0,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly,20/11/2023
3463,44.0,Female,Jeans,Clothing,73.0,Michigan,L,Olive,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months,20/11/2023
3464,27.0,Female,Jewelry,Accessories,27.0,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly,20/11/2023
3465,36.0,Female,Coat,Outerwear,59.0,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually,20/11/2023
3466,19.0,Female,Backpack,Accessories,53.0,Iowa,M,Gold,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly,20/11/2023
3467,49.0,Female,Socks,Clothing,42.0,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually,20/11/2023
3468,18.0,Female,Scarf,Accessories,45.0,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,No,5,Credit Card,Annually,20/11/2023
3469,36.0,Female,Sunglasses,Accessories,89.0,Ohio,S,Indigo,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly,20/11/2023
3470,36.0,Female,Socks,Clothing,85.0,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually,20/11/2023
3471,19.0,Female,Coat,Outerwear,69.0,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly,20/11/2023
3472,43.0,Female,Sandals,Footwear,66.0,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly,21/11/2023
3473,31.0,Female,Blouse,Clothing,42.0,Georgia,S,White,Summer,4.0,No,Free Shipping,No,No,15,Debit Card,Weekly,21/11/2023
3474,63.0,Female,Dress,Clothing,40.0,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly,21/11/2023
3475,41.0,Female,Pants,Clothing,82.0,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly,21/11/2023
3476,48.0,Female,Sneakers,Footwear,88.0,South Carolina,M,Orange,Spring,4.4,No,Express,No,No,9,Cash,Quarterly,21/11/2023
3477,68.0,Female,Boots,Footwear,99.0,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly,21/11/2023
3478,53.0,Female,Handbag,Accessories,85.0,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly,21/11/2023
3479,36.0,Female,Handbag,Accessories,57.0,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly,21/11/2023
3480,46.0,Female,Sweater,Clothing,56.0,N. York,S,Orange,Summer,4.9,No,Standard,No,No,41,Cash,Monthly,21/11/2023
3481,21.0,Female,Sandals,Footwear,79.0,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Monthly,21/11/2023
3482,52.0,Female,Socks,Clothing,67.0,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly,21/11/2023
3483,66.0,Female,Gloves,Accessories,61.0,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly,22/11/2023
3484,19.0,Female,Hoodie,Clothing,37.0,Texas,L,White,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months,22/11/2023
3485,44.0,Female,Dress,Clothing,75.0,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly,22/11/2023
3486,50.0,Female,Shirt,Clothing,21.0,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly,22/11/2023
3487,51.0,Female,Shorts,Clothing,89.0,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly,22/11/2023
3488,25.0,Female,Sandals,Footwear,24.0,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually,22/11/2023
3489,62.0,Female,Sweater,Clothing,27.0,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly,22/11/2023
3490,48.0,Female,Dress,Clothing,26.0,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months,22/11/2023
3491,62.0,Female,Boots,Footwear,82.0,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly,22/11/2023
3492,22.0,Female,Pants,Clothing,28.0,Maine,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly,22/11/2023
3493,48.0,Female,Gloves,Accessories,65.0,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,No,48,Bank Transfer,Annually,23/11/2023
3494,,Female,Pants,Clothing,82.0,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly,23/11/2023
3495,62.0,Female,Scarf,Accessories,38.0,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly,23/11/2023
3496,24.0,Female,Shorts,Clothing,33.0,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly,23/11/2023
3497,39.0,Female,Shoes,Footwear,38.0,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,No,22,PayPal,Monthly,23/11/2023
3498,35.0,Female,Handbag,Accessories,48.0,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months,23/11/2023
3499,47.0,Female,Sandals,Footwear,35.0,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly,23/11/2023
3500,22.0,Female,Socks,Clothing,29.0,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,No,13,PayPal,Every 3 Months,23/11/2023
3501,38.0,Female,Shirt,Clothing,48.0,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly,23/11/2023
3502,53.0,Female,Shoes,Footwear,87.0,Nebraska,M,Silver,Fall,4.8,No,Standard,No,No,43,Bank Transfer,Weekly,23/11/2023
3503,31.0,Female,Backpack,Accessories,62.0,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly,23/11/2023
3504,31.0,Female,Shirt,Clothing,96.0,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly,24/11/2023
3505,65.0,Female,Handbag,Accessories,41.0,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,No,50,Venmo,Monthly,24/11/2023
3506,48.0,Female,Jewelry,Accessories,42.0,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months,24/11/2023
3507,18.0,Female,Shirt,Clothing,57.0,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly,24/11/2023
3508,46.0,Female,Handbag,Accessories,65.0,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months,24/11/2023
3509,52.0,Female,Pants,Clothing,54.0,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,49,Bank Transfer,Weekly,24/11/2023
3510,50.0,Female,T-shirt,Clothing,22.0,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly,24/11/2023
3511,49.0,Female,Sneakers,Footwear,96.0,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,14,Venmo,Monthly,24/11/2023
3512,69.0,Female,Jewelry,Accessories,81.0,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,24/11/2023
3513,36.0,Female,Shirt,Clothing,46.0,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly,24/11/2023
3514,30.0,Female,Blouse,Clothing,74.0,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly,24/11/2023
3515,25.0,Female,Sneakers,Footwear,50.0,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly,25/11/2023
3516,19.0,Female,Dress,Clothing,80.0,South Dakota,XL,Charcoal,Winter,4.0,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly,25/11/2023
3517,34.0,Female,Boots,Footwear,56.0,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly,25/11/2023
3518,29.0,Female,Skirt,Clothing,69.0,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months,25/11/2023
3519,,Female,Shirt,Clothing,97.0,Colorado,M,Black,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly,25/11/2023
3520,31.0,Female,Shorts,Clothing,66.0,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly,25/11/2023
3521,41.0,Female,Hat,Accessories,70.0,Georgia,S,Brown,Spring,3.1,No,Express,No,No,33,Bank Transfer,Monthly,25/11/2023
3522,52.0,Female,Shoes,Footwear,50.0,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,Venmo,Weekly,25/11/2023
3523,27.0,Female,Pants,Clothing,85.0,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly,25/11/2023
3524,49.0,Female,Backpack,Accessories,59.0,Nevada,M,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly,25/11/2023
3525,69.0,Female,Pants,Clothing,74.0,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly,25/11/2023
3526,45.0,Female,Sunglasses,Accessories,38.0,Wyoming,L,Olive,Winter,3.5,No,Standard,No,No,47,Bank Transfer,Annually,26/11/2023
3527,20.0,Female,Sweater,Clothing,99.0,Massachusetts,M,Olive,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months,26/11/2023
3528,25.0,Female,Blouse,Clothing,97.0,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly,26/11/2023
3529,38.0,Female,Scarf,Accessories,67.0,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,No,33,PayPal,Annually,26/11/2023
3530,55.0,Female,T-shirt,Clothing,20.0,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly,26/11/2023
3531,62.0,Female,Sunglasses,Accessories,45.0,Oklahoma,L,Black,Spring,3.4,No,Express,No,No,37,PayPal,Weekly,26/11/2023
3532,54.0,Female,Shoes,Footwear,52.0,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly,26/11/2023
3533,61.0,Female,Pants,Clothing,68.0,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually,26/11/2023
3534,50.0,Female,Sneakers,Footwear,98.0,Texas,L,Yellow,Fall,4.7,No,Standard,No,No,30,Venmo,Fortnightly,26/11/2023
3535,65.0,Female,Shoes,Footwear,83.0,Delaware,M,Gray,Fall,3.2,No,Express,No,No,7,Cash,Weekly,26/11/2023
3536,68.0,Female,Shorts,Clothing,51.0,Mississippi,M,Red,Summer,5.0,No,Express,No,No,20,Debit Card,Monthly,27/11/2023
3537,55.0,Female,Handbag,Accessories,21.0,Minnesota,L,Peach,Spring,4.5,No,Express,No,No,10,Venmo,Monthly,27/11/2023
3538,57.0,Female,Handbag,Accessories,92.0,Georgia,M,Gray,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months,27/11/2023
3539,56.0,Female,Shoes,Footwear,63.0,Iowa,S,White,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Monthly,27/11/2023
3540,29.0,Female,Jewelry,Accessories,56.0,New York,S,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly,27/11/2023
3541,24.0,Female,Shorts,Clothing,95.0,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly,27/11/2023
3542,59.0,Female,Blouse,Clothing,66.0,Virginia,M,Olive,Winter,4.0,No,Next Day Air,No,No,22,PayPal,Annually,27/11/2023
3543,62.0,Female,Coat,Outerwear,28.0,Idaho,S,Olive,Spring,4.2,No,Express,No,No,5,Venmo,Weekly,27/11/2023
3544,58.0,Female,Hat,Accessories,83.0,Colorado,M,Blue,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months,27/11/2023
3545,64.0,Female,Socks,Clothing,55.0,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months,27/11/2023
3546,48.0,Female,Sandals,Footwear,28.0,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually,27/11/2023
3547,60.0,Female,Scarf,Accessories,79.0,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly,28/11/2023
3548,52.0,Female,Scarf,Accessories,31.0,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually,28/11/2023
